2777.3041992188, -2426.1691894531, 13.63622379303
2777.8715820313, -2447.8657226563, 13.636085510254
2778.1860351563, -2485.5849609375, 13.654366493225
2613.6110839844, -2366.3442382813, 13.625
2694.9765625, -2468.1682128906, 13.64776802063
2695.4887695313, -2453.5610351563, 13.640758514404
2694.5864257813, -2437.2829589844, 13.632588386536
2221.5151367188, -2682.7399902344, 13.540906906128
-2554.7705078125, -13.7060546875, 12.671875
-1716.439453125, -43.021484375, 3.5546875
-1670.8447265625, 705.4541015625, 30.6015625
-2176.123046875, 718.9609375, 53.890956878662
-1389.716796875, 2637.3203125, 55.984375
-1380.51171875, 2641.134765625, 55.625045776367
-345.6181640625, 1535.7685546875, 75.5625
-346.1875, 1547.19140625, 75.5625
-340.5126953125, 1543.2158203125, 75.5625
-347.9462890625, 1607.69140625, 75.882217407227
-308.9384765625, 1541.392578125, 75.5625
404.9765625, 2478.1826171875, 16.484375
154.5009765625, 2412.947265625, 17.55677986145
197.982421875, 2434.8388671875, 16.986110687256
314.771484375, 2411.30859375, 17.745491027832
331.2509765625, 2591.3115234375, 17.471616744995
279.2216796875, 2641.8974609375, 16.936672210693
130.1083984375, 2583.8837890625, 17.186950683594
209.400390625, 2609.2880859375, 17.347387313843
141.1826171875, 1875.015625, 17.843418121338
155.865234375, 1903.4921875, 18.6650390625
232.822265625, 1841.21484375, 17.640625
285.6748046875, 1966.7314453125, 17.640625
268.568359375, 1954.2724609375, 17.640625
282.6669921875, 1943.1591796875, 17.640625
285.3740234375, 1979.07421875, 17.640625
269.49609375, 1986.1474609375, 17.640625
282.0595703125, 2000.0634765625, 17.640625
284.240234375, 2013.51953125, 17.640625
268.6796875, 2018.572265625, 17.640625
280.6923828125, 2033.57421875, 17.640625
353.73828125, 2030.513671875, 23.867307662964
215.8583984375, 1819.9404296875, 6.4140625
250.48046875, 1797.2734375, 7.4140625
244.7841796875, 1825.1845703125, 7.5546875
260.3115234375, 1815.8583984375, 1.0078125
287.1142578125, 1816.2734375, 1.0078125
280.2822265625, 1820.791015625, 4.7176899909973
329.984375, 1839.3076171875, 7.828125
296.86328125, 1846.36328125, 7.7265625
273.1826171875, 1873.0068359375, 8.7578125
274.6279296875, 1855.9345703125, 8.7648944854736
266.8427734375, 1891.8330078125, 8.4375
269.0341796875, 1876.6123046875, -3.471396446228
268.5, 1891.5048828125, -12.860445022583
268.6533203125, 1876.896484375, -22.242134094238
268.9384765625, 1883.416015625, -30.09375
265.0361328125, 1881.3916015625, -30.390625
266.6064453125, 1894.2109375, 33.8984375
-217.2509765625, 978.083984375, 19.498880386353
-315.3505859375, 830.384765625, 14.2421875
795.162109375, 1686.50390625, 5.28125
813.080078125, 1673.8876953125, 5.28125
777.697265625, 1871.5849609375, 4.9077544212341
1054.2607421875, 2269.8408203125, 10.8203125
2595.4658203125, 2790.1005859375, 10.8203125
-1422.9892578125, 512.4384765625, 3.0390625
-1376.5263671875, 511.8603515625, 3.0390625
-1368.65234375, 496.662109375, 3.0444478988647
-1340.92578125, 491.7978515625, 11.1953125
-1288.083984375, 490.724609375, 11.1953125
-1291.515625, 512.4990234375, 11.1953125
616.7314453125, -611.7666015625, 17.2265625
1524.501953125, -1677.99609375, 6.21875
1368.712890625, -1280.0537109375, 13.546875
1752.4580078125, 2080.4111328125, 10.8203125
1767.5576171875, 2080.3896484375, 10.8203125
2158.8330078125, 942.259765625, 10.8203125
2200.185546875, 1393.439453125, 10.8203125
2346.017578125, 1518.05078125, 42.81559753418
2458.677734375, 1922.0908203125, 10.86473274231
2477.2314453125, 1956.134765625, 10.546496391296
2576.9140625, 2081.4833984375, 10.812986373901
2538.52734375, 2084.9775390625, 10.8203125
2238.0517578125, 2231.6865234375, 10.809753417969
2238.900390625, 2236.65625, 10.803951263428
2301.5126953125, 2454.03515625, 10.8203125
2339.0712890625, 2457.0361328125, 14.96875
2388.7509765625, 2469.291015625, 10.8203125
2294.79296875, 2486.5478515625, 3.2734375
2233.494140625, 2467.16796875, -7.4475412368774
2233.9970703125, 2448.5634765625, -7.453125
-1844.9141845703, -1709.5002441406, 41.110557556152
-2438.5341796875, 495.1330871582, 30.1015625
-2456.1574707031, 538.96783447266, 30.078125
-2434.3420410156, 522.98706054688, 30.368169784546
-2501.0197753906, 524.677734375, 30.078125
